id_wifi;provinsi;kota_kabupaten;kecamatan;nama_lokasi;alamat;longitude;latitude;tahun;;
3756;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 009;Jl. Pulau Timur 5 Rt 003 Rw.09;;;2024;;
3757;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 014;Jl. P. Panaitan Raya Rw.14;;;2024;;
3758;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 018;P. Irian Jaya Raya Rt 002 Rw.18;;;2024;;
3759;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 016;Jl. P. Bangka Raya No.L Rw.16;;;2024;;
3760;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 011;Jl. P. Lombok I No. 1 Rt.001 Rw.11;;;2024;;
3761;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Kelurahan Aren Jaya;Jl. Nusantara Raya No.1;;;2024;;
3762;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rw 009;Jl. Kamper Raya Rw.009;;;2024;;
3763;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Roudhotul Jannah Rw.07;Jl. Kh. Agus Salim Rw.07;;;2024;;
3764;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Rumah Baca Rt 05 Rw 01;Ji.Kh Abdurrahman Rt 05 Rw 01;;;2024;;
3765;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Jami Al Fatah Rt 004;Ji. Mekarsari Raya Rt 004;;;2024;;
3766;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Panggung Taman Kompleks Bekasi Permai;Jl. Bekasi Permai 8 Rt 04 Rw 15;;;2024;;
3767;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Kelurahan Bekasi Jaya;Jl. Mekarsari Raya No.3;;;2024;;
3768;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pos Ronda Rt.004 Rw.008;Jl. Kh. Agus Salim Rt.004 Rw.008;;;2024;;
3769;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 010;Jl. Jakarta Raya Rw 010;;;2024;;
3770;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Al-Arief Rw.04;Jl. Ir. H. Juanda Rw.04;;;2024;;
3771;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Dan Sekolah Yayasan Nurul Hidayah;Jl. Rasamala Raya Rt 003 Rw 09 Bekasi Jaya;;;2024;;
3772;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lapangan Sarana Olahraga Rw.06 Bekasi Jaya;Perum. Irigasi Jl.Tertia Ii Rt.06/ 11;;;2024;;
3773;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rt 012;Jl. Jakarta Raya Rt 012;;;2024;;
3774;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 12;Jl. Telukangsan Permai 26 Blok D2 Rw.12;;;2024;;
3775;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.02;Jl. Kh. Mas Mansyur Rt 04/02;;;2024;;
3776;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Jami At Taqwa;Komplek Pelni Rw.08;;;2024;;
3777;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 005;Perum Guru Rw 005;;;2024;;
3778;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 016;Kp. Cerewed Poncol Rt 001/016;;;2024;;
3779;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 007;Kp. Cerewed Rt 002 Rw 007;;;2024;;
3780;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Al Falah;Kp. Bekasi Bulak Rt 003/001;;;2024;;
3781;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 015;Perum Bji Cerewed Rw 015;;;2024;;
3782;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 014 & Lapangan Futsal;Perum Bji Cerewed Rw 014;;;2024;;
3783;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Kelurahan Duren Jaya;Jl. Prof. M Yamin No.1;;;2024;;
3784;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 009 & Lapangan Futsal;Perum Duren Jaya Rw 009;;;2024;;
3785;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 012 & Masjid;Perum Duren Jaya Rw 012;;;2024;;
3786;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Al Muhadjirin;Perum Duren Jaya Rw 010 Rw.10;;;2024;;
3787;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lapangan Bulu Tangkis;Perum Bji Cerewed Rt 003 Rw014;;;2024;;
3788;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 011 & Lapangan Fasos Fasum;Komplek Masjid Jami Al Ikhlas Blok B Rt 03 Rw 11;;;2024;;
3789;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 013 & Mesjid Alhidayah;Perum Bji Cerewed Rt 013 Rw 013;;;2024;;
3790;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Mesjid Syech Burhanudin;Kp. Padurenan Rw 005;;;2024;;
3791;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 019 & Masjid Al Barakah;Perum Perum Permata Bekasi Ii Rw 019;;;2024;;
3792;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 010;Perum Duren Jaya Rw.10;;;2024;;
3793;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lapangan Rt.03 Rw.15;Jl.Wijaya Rt.03 Rw. 15;;;2024;;
3794;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Smsi Kota Bekasi;Jl. Ir. H. Juanda No.271;;;2024;;
3795;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rt.04;Jl. Dprd 3 Rt.03/09 No.1;;;2024;;
3796;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 014;Ji. Cemara Raya Rw.14;;;2024;;
3797;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 019;Ji. Bahagia Iii Rw.19;;;2024;;
3798;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lapangan Tenis, Futsal Dan Bulu Tangkis;Ji. Cemara Raya;;;2024;;
3799;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 015, Paud & Lapangan;Ji. Meranti V Rw.15;;;2024;;
3800;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 018, Paud & Lapangan Futsal;Ji. Tanjung Ix Rw.18;;;2024;;
3801;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 002;Jl.. Mawar Raya Rt 004/002;;;2024;;
3802;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 017, Paud & Lapangan Futsal;Ji. Turi Raya Rw.17;;;2024;;
3803;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat RW 016, Masjid, Paud;Jl. Kenari III C RT 002/ RW 016, Margahayu, Bekasi Timur, Jawa Barat 17113;;;2024;;
3804;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Bersama Pc Pmii Kota Bekasi;Jl.Chairil Anwar Rt.004/009;;;2024;;
3805;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lapangan Bulu Tangkis Rw 003;Jl. Ra Kartini Gg.Mawar 06 Rt 008/003;;;2024;;
3806;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Kelurahan Margahayu;Jl. Bekasi Tengah No.1;;;2024;;
3807;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lapangan Bola Rw 013;Ji. Cendrawasih Raya Rw.13;;;2024;;
3808;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lapangan Bulu Tangkis Rw 019;Ji. Berkah Rw.19;;;2024;;
3809;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 020 Paud & Lapangan Futsal;Ji. Wijaya Kusuma Rw.20;;;2024;;
3810;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pasar Baru Bekasi;Jl. Ir. H. Juanda No.164;;;2024;;
3811;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Terminal Bis Bekasi;Jl. Ir. H. Juanda No. 164 Bekasi 17111;;;2024;;
3812;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Fasos Fasum Rw 006;Gg Tembakang Rt 003 Rw 006;;;2024;;
3813;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rw 09;Jl. Karang Kitri Rt.03/09;;;2024;;
3814;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pkbm Dewi Sartika;Jl. Dewi Sartika Gg.Gabus Rt.001/006;;;2024;;
3815;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Taman Toga Rw 26 Margahayu;Jl. Ra Kartini Rt.01/26;;;2024;;
3816;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Aula/Serbaguna Rw 11;Jl.Promaru Utama Rt.08/11;;;2024;;
3817;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Mpp Btc Bekasi Timur;Jl.H.M Joyomartono Bulak Kapal Bekasi;;;2024;;
3818;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Mpp Btc Bekasi Timur;Jl.H.M Joyomartono Bulak Kapal Bekasi;;;2024;;
3819;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Hutan Bambu Kota Bekasi;Jl. RA Kartini, RT.004/RW.026, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113;;;2024;;
3820;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Hutan Bambu Kota Bekasi;Jl. Ra Kartini Rt 04 Rw 26;;;2024;;
3821;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Taman Cut Mutia;Jl. Cut Mutia No. 9 Rt.001/009;;;2024;;
3822;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Gedung Pemuda;Jl. Lap Multiguna No.1;;;2024;;
3823;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rw.005;Jl. Berlian 1 Rt.005/ 005;;;2024;;
3824;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rw.012;Kp. Rawa Semut Rt.003/ 012;;;2024;;
3825;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rw.022;Jl. Puskesmas Rt. 01/ 22;;;2024;;
3826;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Gedung Creative;Jl. Lap. Serbaguna No.1, Rt.002/Rw.009;;;2024;;
3827;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Gedung Creative;Jl. Lap. Serbaguna No.1, Rt.002/Rw.009;;;2024;;
3828;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rw .10;Jl. P. Flores Raya;;;2024;;
3829;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.002;Jl. Prof. Moch Yamin Rt.005/002;;;2024;;
3830;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.004;Jl. P. Seribu No.7 Rt.002/004;;;2024;;
3831;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.006;Jl. Ampera Rt.008/006;;;2024;;
3832;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.008;Jl. Perum Mulya Puri Rt.002/008;;;2024;;
3833;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Rukun Tetangga. Xii Rt 012/ Rw 018;Jl. Pahlawan No 012 Rw 018 Wisma Jaya;;;2024;;
3834;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Jami' At-Taufiq;Perumahan Durenjaya Blok A2 Rw 010 Jl. Borneo 3;;;2024;;
3835;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat Rt Rt.01;Rt.01 Rw.09;;;2024;;
3836;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Ruang Pameran (Lorong Gedung Creative);Jl. Lap. Serbaguna No.1, Rt.002/Rw.009;;;2024;;
3837;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pos Tiga Pilar Pokdarkamtibmas Sub Sektor 2.11;Jl. Mekarsari Komplek Kelurahan Bekasi Jaya;;;2024;;
3838;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Paud Danita (Ruang Kelas Paud);Perumahan Irigasi Danita Kantor Rw.14;;;2024;;
3839;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw 08;Jl. Pulau Yapen Ix Rt.01 Rw.08;;;2024;;
3840;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rt.004;Komp. Jaladha Pura Jl. Mentor No.144 C Rt.004;;;2024;;
3841;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.15;Jl. Teratai I Blok F.29;;;2024;;
3842;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.14;Perumahan Irigasi Danita Kantor Rw.14;;;2024;;
3843;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.016;Perum Taman Kota Rt.12 Rw.016;;;2024;;
3844;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.017;Jl. P. Buton 11 Rt.003 Rw.017;;;2024;;
3845;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Lembaga Pemberdayaan Masyarakat (Lpm);Jl. Nusantara Raya No.1;;;2024;;
3846;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.015;Jl. P. Singkep Raya No.1 Rt.04 Rw.15;;;2024;;
3847;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pos Rt.03;Jl. Ir. H. Juanda No.172B Rt.03 Rw.10;;;2024;;
3848;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pos Rt.01;Jl. Prof. Moh Yamin Gg. Anggur Rt.01 Rw.05;;;2024;;
3849;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pos Rt.04;Jl. Dprd 2 Rt.04 Rw.09;;;2024;;
3850;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Nurul Falah;Jl.Dewi Sartika Rw.07;;;2024;;
3851;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pendopo Majlis Taklim Binaul Ummah Margahayu;Perum Margahayu Jaya No.2700 (Samping Sekolah Mandalahayu);;;2024;;
3852;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rw.10 Margahayu;Jl. Kav. H. Darmansyah 45-53, RT.003/RW.011, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113;;;2024;;
3853;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Al Jihad;Perum Margahayu Jaya Rw.18;;;2024;;
3854;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat Rt.1 (Di Tiang Listrik Depan Rumah);Jl. Pulau Yapen 9 Rt.1 Rw.8 No.149;;;2024;;
3855;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid Al-Furqon;Rawa Semut Jl. Semut Merah Rt.004 Rw.011;;;2024;;
3856;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Taman Kecamatan Bekasi Timur;Jl. Mekarsari Raya No.3 Rt.08 Rw.07 Kel. Bekasi Jaya Kec. Bekasi Timur;;;2024;;
3857;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Pos Rt.01 Rw.16;Kp. Cerewed Poncol Rt.01 Rw.16 Kel. Duren Jaya Kec. Bekasi Timur;;;2024;;
3858;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Rawa Semut;Jl. Cut Meutia Kec. Bekasi Timur;;;2024;;
3859;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Terminal Bekasi 1;Jl. Cut Meutia Kec. Bekasi Timur;;;2024;;
3860;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Terminal Bekasi 2;Jl. Cut Meutia Kec. Bekasi Timur;;;2024;;
3861;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Trans Patriot Depan Lapangan Serba Guna;Jl. Ir. H. Juanda Kec. Bekasi Timur;;;2024;;
3862;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Bekasi Town Square;Jl. Cut Meutia Kec. Bekasi Timur;;;2024;;
3863;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Smpn 2 Bekasi;Jl. Chairil Anwar Kec. Bekasi Timur;;;2024;;
3864;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Trans Patriot Depan Blu Plaza;Jl. Chairil Anwar Kec. Bekasi Timur;;;2024;;
3865;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Halte Pintu Keluar Blu Plaza;Jl. Cut Meutia Kec. Bekasi Timur;;;2024;;
3866;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat RW 19;Jl. Kusuma Timur I No.39, RT.001/RW.020, Aren Jaya, Kec. Bekasi Tim.,;;;2024;;
3867;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat RW 012;Gang H komarudin RT 002 RW 12 Kel. Aren Jaya, Kec. Bekasi Timur;;;2024;;
3868;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat LSM GMBI Kota Bekasi;Jl Ir H Juanda RT 005 RW 001;;;2024;;
3869;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Community Center Visaka Rw 023 [Pos 3 Security];Posisi Relokasi ( Pos 3 Security) Maps : Https://Maps.Google.Com/?Q=-6.2517845,107.0021733;;;2024;;
3870;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Ruang Serbaguna Rt 002 Rw 004;Jl Rokat Rt 002 Rw 004;;;2024;;
3871;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat IPSM;Jl. KH. Agus Salim No.164 E, RT.007/RW.007, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112;;;2024;;
3872;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat PKH;Jl. Pahlawan No.45, RT.002/RW.016, Duren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17111;;;2024;;
3873;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Masjid El Muwahhidin;Jl. Insinyur H. Juanda No.9b, RT.005/RW.001, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113;;;2024;;
3874;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor RW 22;Jl. Perumahan Bulak Kapal Permai, RT 002 RW 022, Margahayu;;;2024;;
3875;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Sekretariat RT 04 RW 20;Jl Kusuma Timur Raya IV 3-32 RT.004/RW.020, Aren Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat;;;2024;;
3876;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sub Kogartap 0507;Jl. Mekarsari Gg. Manggis No.9, RT.008/RW.007, Bekasi Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17112;;;2024;;
3877;JAWA BARAT;KOTA BEKASI;BEKASI TIMUR;Kantor Sekretariat RT 007 RW 016;Jl. Rasamala IV C, RT.007/RW.016, Margahayu, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17113;;;2024;;
3878;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;PASOS FASUM RT. 001 RW. 015;PASOS FASUM RT. 001 RW. 015, Villa Mas Indah Blok B, RT. 001 RW. 015, KELURAHAN HARAPAN BARU,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,17123;;;2024;;
3879;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;POS RT. HARAPAN BARU;Jalan Semangka 2, Harapan Baru;;;2024;;
3880;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KAWASAN KULINER DANAU DUTA HARAPAN;KAWASAN KULINER DANAU DUTA HARAPAN, RW. 011, KEL. HARAPAN BARU, KEC. BEKASI UTARA(RIZMI / 081517727814);;;2024;;
3881;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KANTOR SEKRETARIAT RW. 018;KANTOR SEKRETARIAT RW. 018, Jl. Raya Seroja Al Bahar RT.05 RW.018, KELURAHAN HARAPAN JAYA,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;;2024;;
3882;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KANTOR SEKRETARIAT RW. 002;KANTOR SEKRETARIAT RW. 002, Jl. Raya Seroja Kaliabang Bungur RT 04 RW 02, KELURAHAN HARAPAN JAYA,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;;2024;;
3883;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KANTOR SEKRETARIAT RW. 001;KANTOR SEKRETARIAT RW. 001, Jl. Kaliabang Bungur, Al-Bahar RT.006 RW.001, KELURAHAN HARAPAN JAYA, Bekasi Utara, Kota Bekasi, Jawa Barat, Indonesia,;;;2024;;
3884;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;TAMAN PESONA ANGGREK;TAMAN PESONA ANGGREK, RT. 006 RW. 027, KELURAHAN HARAPAN JAYA,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,17124;;;2024;;
3885;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;SEKRETARIAT RW.028;SEKRETARIAT RW.028, JL. ALBAHAR NO.6 RT.001 RW.028KEL. HARAPAN JAYA, KEC. BEKASI UTARA, FIRMAN / 081361441066;;;2024;;
3886;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;BALAI WARGA RW.03;Kp. Bulak Macan Jl. Macan Raya RT.07 RW.03;;;2024;;
3887;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;MASJID JAMI AL-A'RAAF;MASJID JAMI AL-A'RAAF, PONDOK UNGU PERMAI RT. 003 RW. 026, KELURAHAN KALIABANG TENGAH,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,17125;;;2024;;
3888;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KANTOR SEKRETARIAT RW. 024;KANTOR SEKRETARIAT RW. 024, Jl. Sersan Misnadi, Gg. Binangun II No.38 RT. 002 RW. 024, KELURAHAN KALIABANG TENGAH,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;;2024;;
3889;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;SEKRETARIAT RW.021;SEKRETARIAT RW. 021, JL. SIDOMAKMUR 8 RW. 021, KEL. KALIABANG TENGAH, KEC. BEKASI UTARA (SUKOCO / 082111297742);;;2024;;
3890;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;POS RT. 010 RW. 011;PONDOK UNGU PERMAI RT. 010 RW. 011, KEL. KALIABANG TENGAH, KEC. BEKASI UTARA;;;2024;;
3891;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;Pos RT. 003 RW. 003 (FASUM),;Jl. Rawa Silem II, Kelurahan Kaliabang Tengah, Kecamatan Bekasi Utara, Bekasi, Jawa Barat. PIC : Agung No.081213423222;;;2024;;
3892;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;BALAI RT. 001 RW. 002;BALAI RT. 001 RW. 002, Jl. Perjuangan Sisi Barat Kp. Teluk Buyung , KELURAHAN MARGA MULYA,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,17142;;;2024;;
3893;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KANTOR SEKRETARIAT RT. 001;KANTOR SEKRETARIAT RT. 001, Jl. Raya Perjuangan Gg. Rahayu 1 RT. 001 RW. 001, KELURAHAN MARGA MULYA,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;;2024;;
3894;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;SEKRETARIAT RW.003;SEKRETARIAT RW. 003, JL. KAVLING AL-IKHLAS RT. 006 RW. 003, KEL. MARGA MULYA, KEC. BEKASI UTARA (KUSNADI / 085694985487);;;2024;;
3895;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;SEKRETARIAT PMII BHAYANGKARA;JL. KOMP. MARGAMULYA RT.004 RW.002, KEL. MARGAMULYA, KEC. BEKASI UTARA;;;2024;;
3896;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KANTOR SEKRETARIAT RW. 011;KANTOR SEKRETARIAT RW. 011, Jl. Bulak Perwira RT. 001 RW. 011, KELURAHAN PERWIRA,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,;;;2024;;
3897;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;TAMAN KECAMATAN BEKASI UTARA;TAMAN KECAMATAN BEKASI UTARA, Jl. KH. Muchtar Tabrani, KELURAHAN PERWIRA, Bekasi Utara, Kota Bekasi, Jawa Barat, Indonesia,;;;2024;;
3898;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;KANTOR SEKRETARIAT RW. 006;KANTOR SEKRETARIAT RW. 006, JALAN / GANG TARUNA 1, NO. 33 RT. 006 RW. 006, KELURAHAN PERWIRA,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,17122;;;2024;;
3899;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;SEKRETARIAT RW.017;SEKRETARIAT RW.017, JL. REFORMASI 1 RT.001 RW.017KEL. PERWIRAKEC. BEKASI UTARA, DODDY / 081380815901;;;2024;;
3900;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;ALUN-ALUN TAMAN WISMA ASRI I;ALUN-ALUN TAMAN WISMA ASRI I, Taman Wisma Asri RT.001 RW.013, KELURAHAN TELUK PUCUNG, Bekasi Utara, Kota Bekasi, Jawa Barat, Indonesia,;;;2024;;
3901;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;SAUNG FKRW RW. 013;SAUNG FKRW RW. 013, Alun - Alun Taman Wisma Asri RT. 001 RW. 013, KELURAHAN TELUK PUCUNG,Bekasi Utara ,Kota Bekasi ,Jawa Barat ,Indonesia ,17121;;;2024;;
3902;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;TAMAN SUTET;TAMAN SUTET, RW. 028, KEL. TELUK PUCUNG,KEC. BEKASI UTARA(YOSE / 085156009085);;;2024;;
3903;JAWA BARAT;KOTA BEKASI;BEKASI UTARA;SEKRETARIAT RT.06;SEKRETARIAT RT. 006, PERUM VILLA INDAH PERMAI BLOK H 12 N0.15 RT. 006 RW. 028, KEL. TELUK PUCUNG, KEC. BEKASI UTARA (YOSE / 085156009085);;;2024;;
